20
100 500
50 98 100
29 15 46
27 46 -173
39 12 330
10 89 -173
91 89 -212
36 88 -11
20 29 217
16 8 -143
73 40 342
48 33 130
7 67 188
35 24 -139
25 90 -87
68 70 -275
73 20 20
19 98 -67
89 55 293
2 10 29
26 71 530
24 37 232
97 61 67
45 16 262
85 77 145
25 87 -203
64 39 -187
14 7 24
40 49 -196
44 80 101
96 2 100
57 59 451
3 94 -181
78 88 408
9 53 160
52 83 139
89 73 80
92 42 502
58 25 166
77 59 63
86 33 -20
21 14 46
91 4 -183
75 19 251
12 3 44
76 7 -88
39 26 -85
46 69 90
32 19 221
93 29 69
12 14 -308
3 5 -416
32 89 -105
80 44 -9
85 100 -60
67 68 289
11 42 384
61 42 280
44 53 57
41 64 -86
93 95 -78
35 36 160
35 72 -172
67 50 -25
14 32 113
54 11 -5
94 3 274
18 52 36
26 7 64
24 97 62
83 41 161
17 94 107
27 95 -199
68 12 44
93 91 12
19 96 63
31 99 -280
28 38 -213
41 95 -306
70 55 125
16 20 -209
29 16 73
55 90 -87
48 87 -104
66 43 -150
10 93 109
73 82 404
7 45 128
41 41 29
34 27 -48
75 55 162
41 9 -226
17 80 293
100 18 181
44 15 -20
36 22 -7
15 23 139
77 56 -225
5 85 347
80 89 -383
25 94 -24
24 41 356
89 87 38
39 96 211
62 37 -84
34 83 15
24 16 201
35 65 -192
79 4 -133
96 54 -17
64 29 3
55 72 -74
98 95 -31
94 71 290
49 52 177
84 99 31
93 35 122
19 6 15
61 95 -35
58 80 349
59 36 107
60 67 -189
61 47 81
75 8 155
68 16 -95
51 50 15
44 49 -131
1 11 -87
96 5 -148
79 95 -57
2 94 -59
60 83 -41
83 39 -92
73 98 167
96 23 140
39 35 211
66 37 233
46 42 422
56 88 306
15 30 41
100 500
38 29 -195
92 1 -204
3 53 -113
11 30 330
12 28 87
56 47 -213
51 38 230
77 31 232
82 33 40
84 97 -36
2 52 -214
55 86 512
92 39 -138
93 1 -414
42 58 190
92 25 193
33 21 311
61 54 -23
29 57 154
30 8 -53
54 89 266
3 7 234
99 8 13
65 49 234
97 94 56
87 20 134
76 36 239
54 6 69
31 74 -280
43 67 -232
86 11 -363
23 20 194
51 39 116
30 80 260
55 46 246
69 43 319
75 77 107
52 18 428
77 74 -168
46 83 -149
37 21 -142
61 82 -202
99 64 -5
69 99 61
68 60 331
83 42 126
56 13 -222
70 39 -221
61 55 -208
47 44 381
11 1 77
79 17 18
32 59 -189
64 81 326
94 58 17
26 20 -19
24 50 97
85 5 380
24 22 179
86 36 -108
15 73 -67
5 77 -179
35 23 31
65 34 378
4 96 361
16 79 -133
51 91 -108
19 64 94
63 68 -133
60 2 -37
72 17 -415
25 41 -150
6 75 -3
14 41 128
70 98 -123
33 98 257
30 3 105
96 4 -185
30 52 -147
71 1 -150
77 85 -47
4 51 189
35 14 184
89 92 -52
32 85 -250
91 87 80
47 57 175
27 87 -294
90 93 218
40 34 313
37 79 -388
97 63 150
47 90 300
55 53 108
100 46 -46
51 22 327
7 55 -379
79 9 58
77 72 385
69 95 -6
47 12 412
24 20 -56
47 22 380
95 68 80
45 74 -448
82 71 286
35 30 204
83 56 432
100 18 246
63 37 203
63 22 191
66 87 -239
55 80 473
24 71 7
35 60 373
41 4 -215
43 71 -63
60 19 -241
83 60 481
42 52 21
21 99 -142
33 100 231
89 81 38
18 46 -219
90 19 -190
43 50 23
11 97 331
53 84 308
22 44 14
35 47 46
18 99 -144
73 87 -152
19 19 50
25 54 -187
70 58 -159
73 27 251
7 62 -33
94 48 -81
37 28 92
76 11 5
86 79 -321
86 38 -4
7 5 53
90 76 -268
90 7 93
14 81 180
92 75 -187
22 5 43
93 57 -292
3 74 -153
21 4 -204
29 9 89
72 48 -206
27 78 -151
41 63 172
22 29 -310
86 78 -195
44 2 -51
19 47 -23
31 40 -120
32 84 27
47 4 -13
86 49 -25
49 13 -219
69 79 -57
2 45 282
93 69 -272
41 19 -100
46 88 352
38 3 -85
82 45 486
36 65 -139
23 52 -34
93 96 -165
22 90 -13
96 85 -152
41 67 -153
7 61 -64
69 60 318
60 51 -212
17 15 402
12 17 -333
81 5 43
29 68 139
63 14 -74
63 61 -15
65 85 47
23 57 159
95 36 192
27 48 -177
73 5 152
73 85 -175
76 54 158
36 61 103
68 7 332
45 10 -73
2 41 36
75 86 379
45 2 -150
20 32 255
47 44 355
58 69 -57
24 32 169
45 66 -92
100 94 146
94 73 -9
89 85 -228
65 78 197
70 31 -58
71 14 -13
36 2 45
60 75 -233
95 13 6
88 38 -25
91 74 -37
50 69 -157
26 42 -209
73 44 115
88 56 13
25 41 -105
6 53 -59
26 32 219
76 63 381
23 93 508
44 71 -97
17 61 271
62 24 33
84 91 -319
76 65 102
88 11 -390
77 87 4
82 49 334
51 28 347
97 13 -141
96 85 -174
69 92 206
44 41 -111
14 87 -104
71 17 -186
55 3 252
64 75 15
21 92 42
23 72 522
33 24 284
40 46 29
94 95 -183
76 92 340
8 94 259
64 98 151
16 76 -162
87 66 266
27 41 -128
71 17 -188
43 39 -101
84 57 -192
72 50 -32
87 90 344
99 13 -26
62 20 -86
90 91 -293
95 24 222
97 2 47
61 9 -102
3 24 122
80 2 -114
7 51 -180
25 48 -197
16 29 -104
16 49 115
66 81 47
24 51 -75
91 59 173
95 20 139
82 81 363
67 28 370
99 62 237
36 48 -91
17 90 321
3 38 158
79 61 252
31 69 -215
89 12 46
86 97 -119
85 30 143
69 80 402
52 55 74
37 62 -69
18 29 -267
29 67 41
38 37 157
93 55 -466
8 31 342
38 72 173
94 69 -116
6 3 164
59 95 -43
80 14 -216
14 1 -177
97 17 -155
97 36 68
67 50 357
25 34 -13
21 78 -75
97 100 13
23 69 170
6 58 90
92 38 90
47 78 226
58 66 176
51 24 158
8 70 425
87 7 386
82 4 48
52 61 377
61 68 -111
56 58 -89
52 34 528
35 65 135
36 35 -198
63 17 -275
58 75 -141
22 15 13
82 33 105
29 6 179
54 69 5
16 50 171
67 79 37
10 91 -272
5 23 -280
36 56 164
42 36 258
56 58 -79
34 100 -185
75 16 197
45 19 -271
45 92 -135
3 50 207
40 98 168
13 76 55
93 23 -382
26 23 -183
67 14 171
84 14 -69
76 56 335
85 10 334
32 43 -12
84 15 26
67 71 200
61 67 -107
83 25 551
48 27 291
65 68 142
1 50 369
66 38 49
47 94 342
42 64 70
71 73 59
42 39 131
64 66 303
84 16 -100
73 29 -162
77 59 71
37 6 -197
10 85 -234
100 90 203
48 41 151
20 22 274
59 31 261
49 52 -286
49 30 -67
92 79 -203
91 37 521
25 84 2
50 7 131
45 78 -176
5 100 -88
12 31 6
90 9 -187
38 82 -204
58 33 -82
12 78 -185
12 63 11
57 83 -194
30 8 -86
40 30 94
59 84 271
2 31 212
1 37 523
83 27 509
79 86 416
73 47 -157
44 57 -177
2 17 -115
59 91 -153
86 74 -400
54 3 122
30 54 65
72 47 -343
14 38 127
30 19 -124
28 19 -282
93 37 79
11 92 378
23 12 469
47 21 258
98 18 110
97 87 -135
24 66 89
71 28 215
74 99 231
33 1 1
10 10 45
32 73 -123
99 11 -65
48 83 -163
67 22 360
14 85 -87
44 78 -131
48 38 242
73 13 -142
61 31 99
33 69 142
95 3 225
56 12 157
30 58 67
76 7 439
84 36 -65
81 40 -189
63 95 -164
32 37 79
64 28 383
56 18 62
68 94 196
99 80 418
39 94 147
77 1 -96
59 66 159
81 33 -215
88 5 16
27 35 -321
98 100 46
19 7 397
7 69 -200
86 16 -153
94 50 162
86 74 -386
27 54 -242
68 94 213
3 79 -132
54 11 -183
25 85 -256
80 81 8
71 44 188
16 98 42
57 14 147
26 99 -65
59 4 -89
4 53 98
37 40 -286
66 46 -150
24 84 129
18 51 -210
69 28 388
15 94 -30
53 57 110
44 50 35
87 85 104
36 91 -177
70 23 -393
81 50 22
72 60 -29
32 67 -289
17 12 458
42 18 339
48 100 77
51 94 180
5 39 -161
55 10 352
93 29 -324
5 19 -239
47 19 48
21 27 209
28 35 -381
2 92 161
73 32 169
86 32 19
55 43 375
19 55 -83
91 16 301
21 1 -181
15 30 -150
57 43 197
89 10 70
52 76 67
25 86 61
73 24 101
87 85 115
88 85 -256
41 53 -183
72 2 -172
100 500
7 85 729
97 21 -67
57 28 510
62 68 -190
88 59 -881
71 62 -775
22 42 190
69 1 96
90 62 -62
74 5 -299
96 79 94
50 73 205
25 45 -266
85 77 568
14 7 -543
29 64 611
93 49 203
65 40 -349
80 38 502
70 73 -286
70 10 122
97 62 563
8 11 221
22 51 200
44 42 165
22 94 -613
4 8 -772
95 92 373
96 69 -462
75 36 -441
52 39 197
25 27 994
71 5 731
2 27 147
55 24 -800
71 18 -23
61 32 -755
56 20 643
54 7 -569
97 61 -617
46 37 259
27 4 -620
82 87 75
90 100 -507
71 7 215
59 52 -8
48 98 -742
10 19 -546
31 82 685
19 77 -600
30 88 210
52 80 659
15 23 67
81 98 442
20 12 -66
52 59 545
16 54 -656
70 66 -134
48 80 -286
95 96 -388
34 27 -752
13 33 574
17 28 -130
5 70 -676
23 39 -846
82 27 -982
22 45 532
82 32 -483
68 28 583
89 50 -502
55 72 -753
53 1 957
81 10 -960
70 67 -681
41 15 810
81 76 326
50 94 986
64 68 -215
11 70 -95
37 34 -509
13 77 -96
37 36 -269
27 96 -818
53 64 -89
60 27 -619
79 84 485
94 24 -69
31 44 192
40 45 117
64 8 451
90 12 376
51 5 -494
87 77 496
52 100 748
23 98 210
3 68 727
70 44 -358
63 12 -275
68 82 -632
21 66 -436
2 73 425
53 47 -132
85 65 -927
60 54 479
42 37 947
31 4 -759
54 67 70
83 87 124
3 71 236
82 92 -601
23 74 944
86 91 -913
34 74 242
27 48 -495
33 3 -504
52 14 843
79 16 733
97 7 240
31 80 -271
52 9 -64
73 45 175
66 21 -815
38 13 -614
93 44 -365
38 36 267
97 64 76
87 5 -467
13 41 -561
83 36 653
84 42 -840
26 35 54
85 53 -447
100 12 -466
50 88 -125
16 64 985
64 89 -775
16 19 -918
21 74 870
92 99 189
1 96 147
29 27 -711
7 77 333
40 16 758
78 30 669
76 30 -82
73 97 957
98 60 -550
73 19 507
55 88 407
92 24 86
89 98 107
50 88 158
85 76 873
39 70 241
80 11 148
23 5 27
66 87 576
71 46 -21
83 78 219
53 82 543
68 37 -184
73 26 -696
5 53 -309
82 16 -585
97 6 947
28 52 588
5 30 -60
94 57 966
95 61 -96
27 96 -54
50 84 617
86 9 295
82 4 -884
81 13 -488
35 92 -499
61 31 154
13 63 -784
16 6 -109
14 21 337
11 90 899
4 62 222
77 15 677
48 95 -283
38 12 -939
20 12 -687
25 95 749
27 30 -366
69 38 262
88 50 -519
21 98 758
74 64 425
44 75 707
25 4 -968
53 78 -584
73 5 595
92 90 396
71 64 500
45 17 -333
96 76 589
39 40 642
71 89 -879
76 98 -942
86 72 -937
66 82 660
7 29 -46
10 30 -460
10 93 -815
94 74 417
22 30 308
20 29 -721
7 60 -743
97 46 975
6 66 159
39 65 -841
90 29 668
11 43 978
32 94 -141
66 19 243
91 67 -912
43 70 -992
79 60 307
64 63 -985
35 43 -349
27 12 760
98 68 264
51 17 484
1 49 -102
46 87 651
53 73 -612
2 64 291
73 65 -63
41 25 74
51 45 -487
23 78 -759
3 78 -637
37 88 230
25 20 -874
44 86 957
92 30 -2
82 24 175
27 41 742
85 33 942
27 70 174
90 38 -965
65 59 806
20 60 -231
48 85 76
7 29 -384
43 22 457
4 32 -994
36 45 89
57 88 149
20 24 745
21 92 410
42 53 723
3 55 170
61 94 -844
45 75 -216
90 67 -708
31 84 175
9 24 568
39 81 137
62 43 219
1 13 650
8 100 997
50 12 28
45 48 393
89 18 697
39 82 -378
64 51 -497
48 46 241
52 57 783
79 64 -989
84 14 875
25 35 -996
26 46 -28
48 42 494
11 74 -682
64 38 -241
35 24 668
95 18 -768
65 13 -853
8 15 971
31 29 289
43 98 856
22 62 621
39 98 -488
39 15 -156
89 56 744
56 42 529
93 2 -91
82 86 166
82 21 -460
63 66 -367
32 29 -392
43 70 -371
59 19 -193
11 54 389
87 24 901
52 57 138
99 54 60
12 20 -859
20 39 -90
43 31 334
89 49 -922
81 55 882
89 80 -465
64 39 -300
30 39 628
88 61 -708
67 16 739
82 7 -750
65 3 805
42 81 933
57 79 720
55 75 848
46 71 604
43 38 682
9 22 107
46 33 115
82 15 512
81 63 554
92 1 -895
79 69 651
21 44 -901
71 79 727
57 71 -142
30 84 -448
14 12 -427
4 79 -222
27 41 -989
33 89 483
98 12 -124
28 43 908
95 88 712
29 71 -88
56 18 154
68 23 -720
30 31 -845
75 93 936
36 69 516
31 22 -107
29 8 -716
78 86 -724
33 50 -285
95 24 568
25 54 -410
71 20 -354
33 89 -416
52 17 302
79 11 106
89 79 -126
76 22 -440
4 10 815
18 55 268
73 70 -982
18 15 -598
37 21 119
11 78 136
44 32 318
89 15 -846
10 85 990
5 71 959
13 25 49
73 86 603
17 66 -112
65 71 -605
63 35 -745
2 13 -675
71 82 -928
23 66 99
40 74 157
79 25 -903
32 33 238
65 19 -835
100 40 153
10 49 -427
23 35 272
96 59 951
67 91 24
63 96 -415
65 88 149
4 40 -895
100 60 302
21 26 749
84 7 -500
61 13 -767
34 59 -945
19 9 588
24 71 -644
66 53 -349
85 62 -461
60 20 -814
53 96 -858
4 27 965
11 83 -608
57 8 957
76 61 941
93 1 435
38 32 -6
65 94 475
97 49 142
22 4 173
19 34 -931
11 23 896
71 27 19
100 24 650
88 66 99
14 15 -215
8 28 873
93 26 -256
46 68 984
8 14 -197
29 52 -598
34 79 -693
72 36 98
39 100 -918
95 94 -514
36 43 -514
50 18 -170
33 51 -449
18 49 -845
77 34 -95
64 97 -67
27 98 -719
23 26 581
9 25 -496
19 56 444
59 28 -90
72 47 447
69 77 -667
30 12 -181
69 74 302
99 91 566
94 21 -789
81 83 101
60 88 20
4 75 -97
86 84 760
75 64 -858
72 91 475
31 42 464
95 80 -771
40 41 -901
26 94 -871
55 59 635
40 91 756
63 33 -917
18 47 123
38 75 704
93 33 797
73 58 -102
43 32 -276
42 24 -472
84 80 -850
62 94 149
81 18 -181
84 6 23
8 96 142
73 62 -782
12 55 145
46 76 -607
83 72 565
92 27 -825
87 95 -893
40 23 293
84 83 -37
23 4 162
15 26 642
65 59 352
52 29 370
18 84 47
8 62 -907
2 42 977
51 63 -614
84 48 974
23 71 -552
17 67 -286
100 43 792
89 28 -956
13 56 412
2 15 671
97 32 763
67 13 297
16 53 -510
31 12 375
16 77 565
88 74 410
27 1 28
93 4 -840
98 10 -775
93 28 -324
22 78 -261
15 6 0
83 10 -562
63 81 761
13 18 551
39 8 -410
55 44 -697
70 58 -290
100 500
38 98 -302
25 10 936
47 14 642
92 4 665
19 7 -315
67 73 946
35 4 -977
73 26 127
31 91 -4
21 12 -861
96 38 275
8 46 284
25 86 803
90 57 -497
24 31 -836
38 31 291
74 10 -315
72 2 301
82 68 366
72 69 -24
69 14 -703
40 90 -879
1 79 282
36 98 -58
1 92 563
39 87 -416
64 63 83
59 8 -540
62 89 551
7 41 -856
38 4 692
63 65 -436
63 95 833
47 90 594
12 5 183
27 21 -879
20 19 415
18 66 861
31 54 759
17 72 -397
21 61 -73
27 13 960
83 86 -210
31 42 249
37 31 -684
33 13 -908
57 8 289
59 97 979
47 62 899
17 3 692
70 6 223
44 82 -365
30 36 789
68 78 186
1 2 177
14 11 270
22 92 196
59 6 351
94 75 580
57 36 -20
5 75 896
42 56 -522
46 56 -678
50 61 -848
20 64 -229
3 49 -930
72 13 407
31 36 525
34 70 87
60 23 570
54 52 -463
10 15 -305
92 17 825
40 70 631
19 41 -505
15 68 666
42 50 -738
72 47 914
99 63 -598
22 99 -278
8 21 292
78 80 123
57 60 50
50 11 -801
28 18 188
38 42 -206
2 38 -992
31 72 572
96 31 -494
63 49 292
40 95 -455
65 32 -748
39 76 534
37 74 -918
77 41 331
76 37 -535
87 27 -243
51 56 -601
77 70 752
82 80 -983
42 55 888
55 36 -284
57 55 -521
65 11 -978
58 61 366
31 86 290
18 53 683
83 9 -166
37 90 157
91 67 -605
41 30 -828
80 92 4
45 42 -781
39 68 -371
21 94 18
48 58 459
93 51 178
98 87 453
78 59 -415
15 8 77
53 83 889
16 91 748
8 48 863
99 87 266
64 7 -344
27 49 -224
20 40 -527
34 43 -461
87 52 483
37 30 474
57 48 188
36 46 -846
67 14 527
2 96 151
87 38 -729
81 65 830
58 31 -510
95 66 -530
82 74 -538
35 48 -795
28 55 -468
88 87 -651
15 30 442
57 93 733
41 16 827
81 32 168
15 54 -323
84 95 432
81 33 -892
90 31 -97
91 10 722
26 90 -997
87 68 982
21 34 434
36 49 -798
54 60 -550
73 19 944
20 79 -59
11 86 138
23 88 -198
11 36 665
29 8 514
55 25 -440
13 20 132
92 43 151
18 80 576
72 87 -227
61 3 666
40 29 273
59 58 758
3 18 884
10 82 -904
56 10 -264
33 100 611
67 27 57
82 62 -159
65 29 954
89 46 -186
23 3 541
44 65 700
37 23 -466
91 6 684
68 91 -33
35 83 -317
39 66 83
69 45 116
91 63 541
90 10 -961
38 53 -230
28 65 995
81 7 -415
64 81 -502
9 52 -372
1 3 -755
32 95 95
31 8 985
60 50 813
71 39 41
7 77 -589
78 50 -291
66 26 -137
65 95 -937
26 9 -592
9 37 -98
64 76 -948
56 88 313
10 45 -821
63 93 -516
51 54 395
60 26 867
14 3 -977
91 44 779
83 90 -917
87 61 -711
23 4 -910
68 83 -991
89 5 861
21 89 -644
76 51 -482
27 74 757
96 92 -333
89 8 -808
55 75 -510
42 32 -17
78 88 870
13 21 709
36 11 -289
26 69 -944
82 68 -67
45 80 480
99 16 -441
51 60 885
80 34 -271
8 48 -291
12 16 -137
32 12 900
72 84 -572
40 52 -205
60 42 782
56 41 -614
20 70 154
53 89 924
96 62 591
47 60 -728
4 91 -760
96 26 -207
39 41 -183
70 63 385
11 94 272
55 93 -202
33 98 719
21 82 153
22 73 790
28 27 303
4 51 266
86 7 421
94 19 532
34 46 -858
8 74 914
4 63 594
27 23 418
76 95 447
81 1 852
50 9 -564
36 37 857
23 83 -573
78 88 -682
21 36 437
49 91 -194
66 74 798
6 5 -834
30 20 -441
25 26 419
34 74 -963
89 10 -919
96 92 -337
61 76 224
74 57 -337
19 23 -288
16 20 -402
33 83 -296
53 42 -881
24 74 -611
83 38 839
23 24 -800
51 46 -844
84 51 -556
6 2 71
36 99 -157
89 11 429
42 81 -571
43 11 -771
36 2 -568
99 34 -220
92 71 -746
70 5 287
35 77 380
71 39 534
33 46 982
49 2 989
72 79 419
8 72 756
56 92 517
91 6 334
70 56 33
97 18 -638
88 60 648
20 6 -484
76 57 256
49 54 -191
23 84 305
87 11 438
84 23 450
1 43 -733
61 85 -44
47 20 89
69 27 -51
2 8 771
28 95 780
40 92 -797
16 55 -371
50 19 -90
52 10 548
40 52 -372
85 63 524
25 1 -422
86 23 -566
93 94 -134
80 14 502
40 80 -702
9 85 -26
84 40 -615
90 23 -126
90 37 803
10 52 449
78 94 -579
65 73 178
69 2 -922
64 31 -999
27 43 332
56 5 -381
52 95 -605
57 49 442
52 69 -716
81 2 456
18 37 -386
15 40 -257
55 49 109
56 65 -776
58 76 -600
98 21 -818
12 99 595
28 24 591
35 26 -707
96 62 314
96 61 668
81 74 -710
13 35 158
76 38 -837
13 43 361
22 50 36
92 46 -398
66 18 160
16 10 596
15 66 596
92 63 -202
82 41 813
19 60 158
62 69 193
40 29 -682
64 71 792
60 31 219
44 54 -650
81 79 -49
4 94 454
93 82 851
89 55 -521
32 44 -197
43 12 -677
34 89 431
18 22 -403
2 30 -592
23 84 -697
73 88 -908
70 40 -602
87 14 749
93 98 -619
48 46 984
51 23 861
88 65 -246
87 69 -379
10 30 328
31 38 704
33 53 99
91 9 274
88 36 -837
24 29 840
78 32 -695
94 6 -747
8 43 318
45 40 778
66 47 493
64 88 -527
79 77 -316
25 40 -220
79 97 -446
34 74 497
62 22 -256
8 68 -964
6 97 -489
26 92 404
19 64 -151
52 2 793
16 63 -539
34 98 546
34 17 -621
49 75 -404
37 51 707
9 20 -897
52 31 605
6 36 817
72 18 -933
50 66 -332
20 71 307
6 40 -889
69 19 433
100 24 -59
83 85 313
65 96 -121
24 18 -568
54 79 -666
67 18 -7
67 20 -775
100 49 -663
45 7 720
96 11 -813
89 96 -294
67 59 297
36 24 296
19 98 680
48 51 865
79 93 141
4 96 486
12 53 442
13 31 -904
93 43 213
40 3 -741
58 16 -662
32 57 -1
18 80 106
77 60 549
17 89 854
62 85 979
93 73 -386
11 69 21
23 1 -378
17 85 550
8 45 -713
60 94 152
37 40 -821
16 99 464
70 1 -401
25 11 107
17 90 620
62 66 -326
23 67 915
43 13 80
10 42 -651
84 5 -941
40 82 527
46 93 -586
23 90 757
70 51 -381
11 44 842
83 95 -723
33 24 411
9 45 37
74 96 -469
73 75 767
3 74 582
60 65 121
43 91 479
3 49 -846
50 94 -17
54 34 31
11 37 638
17 24 -845
75 78 540
85 11 103
36 68 -958
25 42 -826
74 94 763
57 73 -355
89 27 -757
78 81 848
91 45 -95
46 18 -247
91 49 -326
96 20 -626
89 28 -619
100 500
13 87 -935
20 34 -118
86 32 -296
39 29 -302
35 76 190
60 92 651
33 71 -811
12 67 -26
53 100 76
20 13 75
99 5 409
29 85 -31
66 70 9
67 26 997
73 36 -286
21 63 368
63 45 -502
98 50 -505
97 16 808
16 24 -367
82 65 379
62 97 575
90 21 -649
12 34 -255
27 14 244
58 73 244
87 9 -432
57 41 -295
9 96 563
33 48 973
22 16 5
76 52 -87
73 14 889
85 12 277
69 39 -122
78 31 -897
5 62 -533
67 96 -443
50 1 501
66 53 -919
64 98 -162
75 17 580
10 80 138
38 78 -338
69 41 -249
10 28 433
88 15 -596
71 70 -269
74 2 502
78 63 -583
55 29 277
12 86 290
36 100 -715
58 78 -260
5 27 25
24 64 -322
97 77 -550
61 70 33
7 29 -933
84 50 107
93 55 -562
73 34 753
18 91 67
66 97 833
4 90 -784
70 4 -791
52 81 249
64 77 -553
17 66 50
71 6 -336
20 69 975
66 44 -812
5 9 -906
11 87 800
86 98 694
8 39 -791
29 49 798
49 28 361
100 87 -473
17 9 -717
46 14 710
27 6 -807
5 89 -748
92 30 581
26 58 -72
9 53 288
47 24 -926
67 33 795
93 58 -861
27 83 -137
80 97 14
77 61 49
58 33 575
62 56 456
73 97 -990
60 90 -133
76 97 489
89 17 -464
36 27 26
46 28 214
14 19 382
48 4 904
97 39 -897
73 60 836
1 58 -721
43 8 -37
78 47 7
10 40 670
24 61 -903
67 79 281
85 28 -368
43 13 458
12 21 -201
53 56 -974
95 48 127
72 64 -380
17 100 -962
20 59 423
36 23 97
15 68 -494
5 85 -469
78 26 641
26 78 -43
35 17 120
92 67 804
48 3 -36
84 93 -612
76 24 866
20 72 -432
21 5 -570
90 18 -186
2 70 -7
37 53 957
50 77 425
31 47 -893
42 69 117
97 35 950
83 3 -288
44 73 59
80 89 -823
80 64 662
58 27 -659
10 39 -942
54 1 757
85 49 -764
33 56 -703
40 37 435
67 22 -483
91 29 -924
15 29 109
36 16 80
80 19 15
21 42 463
12 34 764
37 14 -452
38 22 -213
29 14 7
7 100 -917
38 14 -691
69 51 596
52 51 498
89 40 424
87 85 -934
32 24 -853
34 82 -662
71 67 63
67 2 20
99 35 -365
69 88 -538
36 8 -388
58 37 60
70 67 807
28 17 639
97 59 -110
79 9 218
22 66 624
7 18 -758
53 81 257
98 38 445
83 33 -613
85 76 -794
16 86 94
1 81 460
93 73 -464
62 47 10
83 54 -540
89 58 -33
29 38 -90
46 58 69
28 26 -353
38 66 387
31 45 -949
13 42 -373
65 47 657
65 28 -575
77 72 376
58 49 -720
17 6 582
58 59 -367
23 75 697
59 52 139
74 50 -598
98 6 776
60 82 -477
46 50 97
6 47 274
82 98 -125
11 37 -538
41 55 20
54 53 31
41 68 680
95 11 218
60 57 -544
49 26 -874
15 26 496
54 29 -993
28 97 505
64 61 916
55 95 795
77 43 486
69 4 619
53 67 -986
2 26 -760
67 36 356
19 53 -394
82 66 350
11 12 22
90 78 844
22 83 -116
51 36 938
31 13 180
67 4 -12
77 49 -78
43 35 423
75 98 -86
62 98 -871
11 46 553
15 8 218
72 29 11
30 83 -571
48 43 -97
93 10 502
69 87 -944
25 51 295
82 8 -3
54 59 -943
92 68 409
82 6 314
12 23 951
49 99 72
51 81 650
72 18 -123
22 4 659
27 93 523
17 65 264
58 8 298
86 24 -961
91 69 -469
37 29 999
60 20 -748
46 79 -565
62 11 183
71 2 778
74 55 -416
59 77 -202
66 52 30
2 73 -162
2 9 -539
45 22 673
23 60 -330
96 59 -852
47 66 7
83 22 102
53 67 -733
76 51 49
92 52 397
60 15 -149
17 42 971
54 84 -109
93 63 890
94 29 -928
21 91 733
18 37 282
69 32 -718
11 48 58
19 55 -551
11 45 -640
48 28 -277
32 5 -398
79 51 -13
54 10 -896
22 1 -101
70 9 -377
70 92 409
39 86 -865
31 83 -903
40 50 68
53 76 -4
53 25 -943
35 36 -172
35 81 854
75 66 2
14 31 -846
81 63 249
89 11 149
34 22 289
57 13 -985
6 9 856
99 37 357
78 13 -928
86 45 -439
25 76 -466
4 82 225
16 40 -897
48 37 646
67 4 -842
56 87 -948
54 58 638
27 89 -836
83 99 97
26 59 -836
25 61 771
58 43 -725
54 91 -787
69 23 701
99 26 -740
85 36 -818
68 31 -5
42 51 -313
93 2 -324
80 49 845
45 54 577
96 12 -860
19 33 203
31 90 619
42 35 -90
19 89 -759
75 46 45
62 69 -865
34 50 -187
99 1 774
91 46 428
36 27 968
100 74 65
41 51 533
72 67 697
17 75 -86
94 62 767
10 38 661
90 61 101
18 73 -760
70 97 -823
100 10 249
19 79 630
85 71 309
3 92 -137
98 96 185
100 41 -980
56 1 692
52 51 977
48 16 795
45 34 -261
66 86 -928
57 5 -920
28 85 -154
46 27 -693
66 60 48
63 80 -692
49 83 493
53 39 834
70 98 -973
20 42 -690
71 100 -996
63 1 827
70 59 716
14 20 670
23 8 -407
58 3 456
81 16 -286
5 67 -440
82 40 -64
9 45 -534
88 58 239
93 69 -689
40 58 -76
2 3 -8
5 87 747
83 38 388
75 86 375
29 13 -378
26 61 -836
95 71 120
99 50 -915
79 78 -156
28 6 -27
94 2 -506
44 36 698
20 37 -529
39 90 -224
87 37 -507
48 21 285
13 40 -419
86 55 177
39 12 -223
3 96 433
17 66 -695
33 53 -992
85 86 514
25 35 344
28 10 103
98 38 -69
99 19 381
30 77 363
96 91 633
26 94 446
19 13 -513
62 85 89
99 24 -473
1 55 360
65 63 -288
24 10 -926
34 42 -716
53 21 -652
70 60 204
82 53 776
19 24 884
29 52 184
40 41 -122
29 76 315
85 89 -956
15 27 853
32 92 78
61 23 -890
88 14 42
82 63 -508
52 65 346
75 31 498
80 74 563
79 4 -959
51 100 -327
6 82 510
93 1 -349
29 17 -193
90 24 -534
90 32 -671
39 29 -963
42 55 -79
66 43 -684
54 42 -459
5 2 -804
74 35 -120
38 89 -824
36 82 -56
74 58 -685
37 71 437
75 78 -263
27 3 9
35 10 935
1 100 501
73 13 740
13 70 -12
42 43 -428
46 38 -996
3 19 -381
91 25 -972
46 67 -332
47 4 -88
85 5 -797
66 14 -869
9 15 -77
96 13 683
25 55 94
32 22 616
88 51 -201
43 75 -628
61 51 364
18 6 -83
69 32 660
3 29 451
33 99 763
21 50 195
85 25 -586
63 10 71
84 14 390
22 98 180
22 75 -401
21 28 94
35 8 458
25 65 139
89 52 360
78 37 -232
3 70 700
35 34 147
51 19 -948
89 5 513
23 33 -817
52 75 161
89 70 -233
4 10 -903
17 64 138
100 500
22 41 -793
91 28 256
15 41 -342
26 12 -18
85 12 -607
19 56 126
90 85 -113
18 13 -580
42 80 61
93 43 -596
43 98 -720
18 56 -451
23 40 587
56 39 439
48 27 336
98 96 291
