20
1000 5000
394 483 263
801 882 595
345 228 -469
471 268 -214
753 232 -180
471 699 -691
605 708 143
648 770 548
923 963 -285
515 31 -108
120 15 -343
684 435 -398
852 42 717
949 768 -230
838 768 -557
402 88 -151
83 176 431
465 519 597
547 638 69
604 974 800
898 42 140
629 994 772
698 318 599
889 433 253
541 260 100
683 747 -363
370 770 842
345 801 -569
475 736 -350
17 854 -274
402 281 813
512 8 -256
91 390 123
77 358 -995
190 924 51
757 994 118
716 436 793
119 979 -665
215 49 650
829 26 -227
941 969 640
517 984 -14
477 995 -752
376 612 676
951 574 671
830 784 -808
772 436 103
825 788 -182
971 302 -688
14 909 528
968 78 -592
347 550 -733
775 668 -493
581 281 -398
65 237 -196
260 617 101
215 941 875
218 374 -337
468 365 -827
659 504 448
434 495 -988
929 860 707
778 846 564
76 226 182
758 676 -252
333 709 737
428 436 -956
234 260 -191
21 694 -922
123 935 -47
994 566 652
880 582 578
921 977 -643
659 368 16
754 334 -893
375 694 980
204 441 -804
762 104 124
940 799 805
446 13 -843
971 948 428
496 281 963
543 126 -326
159 236 437
754 295 -801
621 170 399
90 156 -578
97 487 838
792 453 217
408 876 -872
231 507 -269
962 826 -201
352 288 422
305 104 958
185 64 -885
815 706 -827
190 695 782
930 908 762
35 260 -869
360 57 520
220 280 -115
321 361 600
6 654 577
680 606 -737
254 479 838
440 281 -357
874 493 -321
877 140 688
662 277 959
971 519 21
369 43 -216
959 57 583
258 607 464
208 910 -135
452 957 -721
171 585 225
312 414 540
665 700 -313
781 545 25
113 420 876
569 830 250
515 214 -373
435 149 -961
141 904 -761
84 751 -347
811 680 -757
210 901 110
532 274 809
511 966 -554
630 872 964
273 943 -990
75 721 359
424 613 -21
221 251 -968
257 413 -107
791 655 911
76 876 -807
100 287 30
92 217 -162
157 839 210
223 268 484
660 661 717
520 931 301
825 149 -309
381 676 919
8 590 366
657 746 -468
399 286 514
213 966 903
386 743 -474
546 850 -520
31 974 -44
930 244 -919
849 348 357
818 748 694
605 289 923
677 411 75
171 307 -90
656 431 -24
842 422 -163
625 759 -216
834 650 -789
288 93 983
626 966 186
635 684 -500
451 557 236
860 492 -813
388 220 414
387 468 704
416 611 644
293 115 479
19 668 632
470 300 -553
27 180 -575
141 274 -848
156 898 -899
349 412 -562
539 476 350
620 595 988
931 148 614
141 830 -502
487 881 -57
955 173 -168
949 716 666
354 467 -238
780 700 112
224 877 722
111 525 -32
36 318 -10
541 621 -134
47 447 -41
995 184 -147
701 39 -433
935 983 699
222 265 133
804 388 -67
443 964 -259
295 258 -831
169 992 -8
568 569 -984
864 705 711
400 567 -532
816 722 -709
383 272 684
995 767 52
142 365 -243
563 912 109
84 612 -518
202 500 416
143 285 806
280 110 316
163 24 743
792 328 450
368 697 -297
445 195 309
886 226 -391
890 604 642
847 598 -582
172 274 177
491 339 755
506 324 -992
261 106 900
961 47 -667
106 671 293
750 117 -857
787 977 -143
90 390 -279
982 714 748
429 192 472
138 253 915
791 603 512
289 890 -742
741 236 -69
706 554 -993
584 400 16
792 640 699
426 856 -857
63 462 -580
833 157 -592
481 212 -947
496 597 -358
626 137 880
66 583 -842
864 347 675
746 314 28
860 91 49
578 195 -789
862 704 -163
300 222 -107
672 355 -434
890 563 -609
890 439 -834
568 742 855
997 14 -945
91 838 703
29 244 -782
106 116 -707
788 690 -72
812 168 -819
615 854 -381
910 993 858
102 490 797
729 393 -313
39 124 -576
893 245 727
622 745 426
990 104 -520
799 27 273
263 524 172
255 711 -533
748 177 628
117 507 -45
239 231 -41
643 721 -870
707 695 936
615 691 -764
359 125 -142
467 342 -622
241 123 -202
615 726 -717
655 453 374
728 835 -808
813 849 294
56 384 -114
899 557 -203
517 781 537
981 261 960
664 471 -880
294 164 -915
531 491 -292
782 513 -385
191 886 -291
486 487 -544
714 647 508
364 810 -135
159 662 -427
303 163 -472
864 876 650
641 548 626
658 746 -390
970 834 -465
957 104 213
216 755 214
761 763 -777
401 290 516
640 138 -657
195 257 -483
63 329 -329
168 922 65
795 890 182
488 428 -111
374 548 454
221 714 -862
825 311 820
834 799 -428
665 998 799
451 376 -24
393 190 427
318 374 198
709 98 649
903 352 -670
31 621 72
258 310 -101
759 162 -824
805 248 -668
22 155 60
584 923 513
151 165 373
245 820 -327
859 603 -295
532 705 -905
391 581 706
648 872 -404
716 299 -809
873 468 978
49 633 -74
802 60 557
637 457 203
610 640 -286
90 975 -136
269 84 -314
487 182 -968
213 468 521
492 667 130
801 662 340
624 606 -818
674 821 116
524 505 -147
985 203 10
954 9 996
232 28 171
836 443 -868
970 170 745
529 843 -805
281 650 -309
288 259 -898
450 462 -92
794 645 -952
374 493 428
790 308 -371
995 484 391
225 315 693
566 591 277
604 161 437
205 174 79
495 29 589
491 323 355
810 976 -517
234 848 -35
917 612 -582
710 225 -591
201 501 419
972 890 -53
667 612 -570
32 867 778
820 362 -620
140 17 -871
826 857 914
624 732 259
925 4 -493
491 784 489
380 405 350
683 648 364
377 718 -62
325 905 -643
983 750 254
805 175 589
343 734 269
802 199 394
265 808 221
548 968 150
589 918 -856
572 786 334
428 930 -727
897 493 503
367 983 319
179 85 260
938 958 482
332 709 295
561 948 -542
834 704 -336
912 470 -551
139 604 808
908 741 308
87 173 126
511 359 -663
3 555 752
717 337 759
714 189 716
560 757 -675
802 541 -821
945 34 -593
143 132 -64
725 701 -618
261 826 -283
174 287 -295
738 557 379
630 544 542
17 619 -756
602 128 -481
542 393 -508
220 281 934
1 53 411
789 260 450
261 3 -871
460 22 -559
853 870 -135
530 321 283
778 959 -344
512 427 -316
281 420 840
523 502 -424
740 326 755
820 985 642
398 792 851
40 769 -330
955 366 730
936 85 -416
594 938 199
680 915 56
746 616 74
160 167 537
522 6 570
296 532 396
289 336 938
991 687 471
176 874 -158
346 288 -883
275 738 510
487 214 472
504 50 853
929 353 129
664 190 -36
354 806 -959
667 349 790
254 698 -1000
922 214 420
490 273 697
944 691 968
378 131 -281
760 9 -859
953 466 -916
520 952 -301
371 46 632
160 986 -14
798 787 435
616 307 -676
929 872 -169
210 554 -742
669 10 709
709 868 970
585 331 642
72 761 334
665 597 356
356 817 124
568 455 -59
907 221 165
496 704 -578
788 24 606
236 48 -936
726 7 707
436 437 -841
496 150 498
681 510 831
154 267 64
422 507 -168
139 400 868
587 866 -315
57 404 460
818 132 798
300 533 -593
645 234 877
36 944 -712
490 928 489
604 112 -732
539 115 -18
260 75 72
133 726 439
31 56 273
786 402 818
841 638 -580
928 750 -380
423 833 -266
727 784 -462
725 309 293
218 826 617
971 214 -261
133 817 199
69 969 -740
264 573 455
58 763 262
645 118 137
931 394 -395
359 354 503
857 497 -543
236 165 965
995 338 -389
546 82 7
355 20 -287
247 19 230
332 548 -163
212 357 -214
275 794 538
961 976 955
376 627 189
884 841 309
679 354 470
663 883 39
819 573 593
854 878 650
38 632 -787
609 585 -846
61 654 -502
876 175 -357
403 178 -713
825 429 -621
764 573 -918
682 85 741
835 102 -443
797 253 -881
881 832 555
771 200 893
970 663 534
577 829 -519
972 282 -463
687 102 180
484 544 -178
186 414 -897
666 809 904
866 940 939
260 455 -967
270 629 38
489 233 -190
980 484 -869
940 848 917
763 328 75
744 365 721
14 213 -83
949 959 519
806 889 174
570 777 -613
90 260 -344
618 924 588
404 998 452
406 850 770
285 874 372
412 744 281
723 713 -959
1000 724 -166
720 988 -414
440 705 597
339 732 -153
106 806 -803
235 150 -610
327 58 -454
432 207 646
350 346 851
872 321 554
486 646 787
168 848 -903
256 550 69
246 660 832
793 366 -985
144 339 -974
441 286 24
766 784 732
612 812 -563
427 268 58
82 136 -690
418 126 972
493 554 -863
410 937 -736
154 71 -561
625 862 205
314 799 443
438 715 -187
1000 409 -97
18 29 796
687 280 -697
192 732 -423
80 624 -79
261 750 157
193 546 871
188 128 940
83 696 -608
263 924 307
882 428 173
617 723 -260
359 776 -714
452 808 -555
827 864 94
571 994 895
525 27 989
806 237 -638
234 353 -39
545 475 261
670 219 -358
756 794 -135
435 955 -35
345 418 -316
918 596 369
345 950 -577
976 373 -703
291 928 600
659 839 892
870 774 774
407 914 -779
713 884 -753
899 925 -611
651 322 590
773 569 782
760 341 -250
79 729 890
978 671 -797
960 962 328
810 849 746
268 192 -481
164 315 347
282 604 -115
689 328 -970
624 642 -106
239 618 930
432 626 538
399 279 892
652 958 380
622 721 268
144 803 473
768 444 -357
583 807 -251
655 209 -18
587 721 -335
727 991 -907
704 40 -233
111 615 -590
73 654 178
676 755 611
178 789 59
681 312 141
593 162 -810
652 366 799
572 10 327
667 460 -857
408 410 538
517 739 644
356 948 -191
353 547 -929
757 156 691
573 273 -99
89 669 -986
740 61 -192
914 629 836
336 101 -544
740 843 -224
48 780 108
551 423 -605
75 609 -114
926 9 285
521 307 667
758 485 -316
723 828 -831
769 931 820
884 97 168
103 6 486
966 257 -263
24 616 -278
37 749 -512
878 743 -414
438 791 -884
308 18 -565
457 960 672
536 893 -5
581 1 -15
934 614 -293
245 739 -429
721 19 -601
441 276 352
900 112 531
198 620 349
418 414 -460
52 190 -15
74 461 609
871 265 -386
473 830 271
821 491 823
871 575 -400
244 441 -673
864 157 454
524 880 -977
904 153 -66
861 526 426
339 450 -907
529 166 754
575 451 -76
637 731 -735
577 661 87
878 792 60
741 548 40
739 320 294
216 857 939
826 287 111
895 829 965
631 371 -694
441 266 127
805 372 -959
883 519 500
608 60 237
834 322 -479
409 236 549
608 408 -804
784 268 633
691 245 -600
384 523 770
294 260 556
916 378 -77
393 725 -119
229 561 422
533 981 -415
944 127 135
515 969 -690
3 396 -643
30 873 554
3 898 -330
268 981 682
950 792 -950
147 748 -176
538 193 311
565 322 -896
99 655 -214
612 697 59
632 683 880
46 13 -630
856 410 201
708 145 -408
880 471 199
514 145 286
210 739 -678
502 799 -82
34 674 -382
58 932 -525
466 376 208
920 472 7
952 684 559
359 10 -807
372 375 683
315 309 -845
382 984 -215
284 959 656
666 594 873
493 824 383
597 902 -848
907 422 -969
125 814 -366
347 509 493
316 539 -581
296 771 45
209 201 -810
162 17 629
559 53 -123
976 157 -611
577 810 878
238 42 353
804 383 -343
709 588 -549
312 804 613
31 738 -642
225 451 -924
611 976 436
940 161 682
220 140 469
884 349 -163
292 291 394
150 875 -324
659 466 417
508 155 -628
407 198 230
707 100 -726
128 940 802
946 780 748
581 868 -850
608 943 749
46 559 -280
957 924 -202
332 400 30
157 994 395
304 706 467
279 175 -828
141 742 859
259 68 -142
815 144 -769
198 598 -409
141 491 -821
144 499 -538
301 932 -268
35 27 -802
801 607 970
126 760 864
604 555 371
387 595 875
808 524 -914
448 2 -708
87 414 709
177 446 -916
551 111 -878
48 345 710
614 902 -699
410 561 -598
227 773 88
75 467 -279
222 731 213
991 446 810
865 298 192
263 864 173
747 361 -187
229 567 -890
41 34 -754
513 523 -636
334 298 -1000
904 357 95
117 486 -800
805 869 -935
581 441 344
129 573 -711
90 105 997
694 553 -532
595 572 -238
156 89 -357
253 921 -718
222 497 485
416 903 452
145 507 522
507 697 279
162 288 -373
261 424 -854
241 687 345
53 155 775
729 70 -183
78 910 63
110 724 -969
165 413 -851
844 409 -538
558 41 -1000
615 928 -531
200 796 657
926 616 390
129 669 677
298 553 298
902 153 -109
461 582 -855
577 63 -360
616 42 -731
851 537 600
674 712 -745
293 90 399
945 954 567
389 823 247
782 526 -163
612 423 -586
666 253 315
872 410 -768
583 197 624
376 919 -244
26 179 283
54 417 683
105 725 -171
643 905 784
769 151 192
389 472 420
560 222 145
678 247 493
640 38 -866
246 919 319
812 563 -437
986 364 -521
906 288 561
982 489 383
860 655 -989
328 964 657
442 808 48
922 762 617
964 971 -602
410 698 -577
6 82 613
168 797 -930
932 915 -664
479 516 206
321 386 206
211 340 318
566 85 502
921 516 -549
170 251 -293
227 215 480
959 300 -290
200 450 -632
722 852 -100
12 91 630
464 260 -652
459 979 227
987 595 -690
30 308 646
564 466 203
854 270 264
819 804 27
903 881 237
382 93 -843
624 6 238
994 506 -988
659 315 148
731 997 401
818 332 -184
510 767 723
813 559 893
874 203 -809
346 184 -183
89 31 -791
962 661 -545
933 930 -535
903 650 241
731 752 696
46 591 -107
418 455 865
640 364 143
329 567 -793
628 438 398
254 46 -294
771 717 644
83 690 600
71 226 901
713 875 -731
70 928 -929
496 855 831
62 894 121
769 88 -990
502 58 -689
749 878 -342
853 306 -352
642 802 -784
301 672 122
622 355 -640
950 763 93
73 280 -134
574 373 -525
592 736 -97
563 614 874
408 109 663
132 271 450
35 622 -994
383 714 -713
448 73 -538
747 875 -938
734 114 643
888 428 -632
385 816 -933
363 384 701
774 18 842
709 282 837
223 905 769
507 620 -69
408 603 -357
526 639 -77
802 674 548
788 617 560
730 109 287
869 355 -423
48 562 -29
249 62 59
107 484 -889
920 661 342
123 789 -856
35 981 437
95 918 -847
726 373 262
598 395 -659
364 183 721
219 984 256
181 574 -532
279 62 980
304 460 -218
895 840 -417
548 468 786
776 180 -855
595 302 326
49 636 154
468 572 771
429 184 208
733 114 -896
431 235 -655
889 697 -590
86 821 734
612 557 -198
369 308 -542
314 913 -451
27 737 237
709 984 -286
829 32 -615
639 560 -270
960 734 -599
750 615 -741
484 341 -49
806 448 -278
22 155 473
944 96 -772
555 957 820
827 16 171
675 744 -317
58 780 -213
673 121 131
877 648 -865
109 119 -56
432 560 -847
304 185 873
681 331 715
61 136 -863
110 327 847
77 142 -727
962 405 547
875 980 -164
325 829 -346
174 341 247
621 129 -175
48 746 77
614 17 -916
116 719 -921
458 450 61
187 38 -148
534 285 241
365 283 218
789 643 -801
897 359 -336
242 429 25
508 72 -291
850 748 -776
422 789 -497
981 880 955
938 725 645
515 351 263
58 610 363
29 466 -192
141 731 610
30 18 176
727 579 385
230 863 -577
254 215 8
706 993 271
374 555 -425
694 437 413
263 641 -4
888 984 -157
407 869 506
262 834 554
45 464 522
450 483 958
522 80 -549
31 54 -963
347 98 -1000
453 544 593
896 609 669
152 352 -487
662 539 -2
4 936 381
476 703 613
214 97 -63
753 788 -212
397 6 -323
390 369 102
663 381 815
216 648 448
538 414 984
19 9 -594
114 547 -326
211 578 235
699 827 -950
80 825 -631
363 683 157
687 435 823
273 609 -710
431 137 -583
941 459 171
48 51 272
20 721 495
519 49 -744
563 969 -536
396 621 436
678 831 -427
750 531 819
473 320 811
793 495 -864
397 277 -764
112 800 -948
562 757 567
741 292 816
475 590 248
812 563 -717
27 777 64
884 365 -598
127 944 -444
29 724 -439
311 466 -702
345 373 -560
159 865 -616
488 848 -918
17 727 -27
667 621 649
92 593 -407
590 793 -403
459 294 -235
462 421 -861
819 136 -680
370 728 243
164 995 198
236 693 -657
669 649 -316
106 976 -207
191 517 -340
923 135 417
32 435 -687
592 1000 706
267 3 335
677 675 -725
304 861 323
176 43 581
116 994 -315
980 139 -659
480 124 988
531 301 -697
558 732 -542
137 428 514
515 559 185
346 542 -442
451 173 98
956 951 306
81 357 867
564 137 -38
433 527 398
648 687 856
325 583 -86
759 428 697
61 604 -876
268 858 936
871 876 -523
692 736 991
617 63 217
486 828 727
743 532 637
492 359 -400
214 992 -414
817 682 78
383 105 272
549 504 -381
968 903 376
552 922 -651
701 813 -583
840 357 451
768 707 -512
578 179 720
324 105 868
186 146 556
69 758 802
756 945 -959
911 415 424
907 291 -537
737 327 601
889 88 -655
670 573 -217
192 304 -101
945 822 -847
387 583 756
851 626 536
853 879 -135
709 933 -202
187 732 -879
212 73 -484
529 701 860
243 806 -383
480 289 179
391 376 838
211 535 114
654 619 -283
2 44 487
993 563 -453
20 816 -174
440 416 143
254 722 -646
907 258 402
407 824 564
376 333 -875
526 105 998
376 310 702
660 938 -146
451 997 828
823 729 129
454 671 -882
940 423 -999
662 58 676
967 112 -805
209 286 -162
825 686 -616
125 735 -391
708 301 234
547 735 -833
724 668 521
73 781 -136
307 453 -565
600 201 874
241 109 -877
791 26 153
608 33 -817
496 665 507
146 751 -780
113 241 -13
106 170 -824
880 381 849
941 141 604
793 470 -173
515 4 -313
194 589 282
593 692 -302
595 359 798
748 323 811
147 824 -524
368 366 -838
825 947 717
888 43 160
12 17 -138
529 142 -759
201 888 -784
974 1000 74
916 247 -747
224 499 286
529 929 610
119 462 932
12 587 -580
373 301 -379
502 643 -844
490 359 594
395 689 91
665 229 178
396 800 62
485 351 7
575 121 -695
143 895 592
252 504 55
220 461 -884
50 944 493
614 1000 189
644 759 686
868 506 -634
994 884 -387
350 878 26
951 301 104
815 365 410
209 379 -61
984 180 475
255 443 897
734 401 233
192 260 588
640 325 593
299 357 -313
981 111 90
894 753 568
677 871 -88
51 28 841
648 322 176
585 926 -199
13 348 -919
215 360 -472
639 582 977
343 436 795
694 500 -251
559 273 155
966 792 -888
746 383 235
981 596 -765
326 857 -563
428 333 896
466 433 330
481 52 -449
50 612 -644
716 554 -971
435 711 -1000
508 105 9
554 830 464
107 544 -975
112 843 -410
797 504 -818
680 186 547
342 655 -440
151 397 877
979 767 -386
525 779 -681
564 39 -872
163 27 115
69 87 338
741 11 26
10 555 -663
836 325 -636
471 637 577
204 566 -290
367 662 853
594 370 662
450 237 423
704 82 -787
646 765 -228
567 622 717
3 509 809
26 233 481
610 744 -81
365 488 -571
700 651 -176
141 397 778
687 799 -673
320 589 630
464 786 921
393 319 -400
890 143 -919
559 765 203
821 449 -962
290 66 -384
713 905 345
441 896 324
27 800 -484
466 189 699
14 66 848
962 225 -430
505 926 233
533 881 656
327 530 235
221 32 -727
193 259 104
51 804 -109
818 606 794
797 205 -601
240 350 244
553 537 992
689 443 -479
147 670 987
118 149 -498
969 536 -576
389 562 102
464 876 -614
288 847 716
515 677 -77
477 79 576
516 502 932
508 850 471
154 7 -122
915 906 -639
781 596 172
356 284 -856
399 974 947
101 458 440
958 861 -899
118 151 -521
625 661 -626
534 203 269
180 403 -608
468 379 184
289 906 -152
623 457 802
676 71 674
740 501 140
53 677 660
457 818 683
839 533 -293
731 893 -311
242 564 -865
840 594 690
265 494 -702
147 979 638
462 147 -988
321 564 481
723 914 -315
701 467 350
641 181 260
554 256 756
670 528 -659
658 751 -897
229 689 -484
441 649 995
538 872 -250
515 671 -409
666 752 105
890 995 -383
199 987 -60
451 473 -86
454 990 446
933 175 -883
869 444 234
513 561 524
578 714 557
624 952 -742
352 663 141
993 536 -665
616 643 491
720 957 -843
813 564 798
58 416 49
682 808 982
170 705 122
919 773 573
128 524 -172
868 464 970
232 927 780
349 6 337
447 599 -142
362 213 201
497 77 -312
477 880 173
653 480 -964
904 380 -224
556 51 -884
535 227 277
743 547 -649
231 322 -227
482 367 -31
144 525 -650
37 311 883
543 540 805
294 719 -71
64 938 -468
630 371 64
336 504 556
814 428 16
437 259 821
867 749 630
889 275 -874
327 490 -605
65 227 -404
675 833 -504
492 592 -478
622 786 -952
757 941 -728
642 855 270
555 126 -914
710 259 834
597 851 -965
280 69 -843
522 862 45
73 536 982
801 779 736
324 665 -116
153 925 188
763 973 -297
845 338 180
387 534 484
334 508 -260
7 594 -318
396 744 -210
505 682 -19
224 429 257
99 699 864
796 99 65
581 247 160
158 392 -48
811 128 -258
199 992 455
823 211 -507
986 404 320
968 707 -302
241 452 -336
395 37 -741
396 656 943
633 39 709
688 529 64
401 304 -825
677 545 -916
761 340 383
458 572 -289
712 28 -46
334 46 -36
42 445 -68
724 131 -750
788 737 58
27 823 14
630 854 305
144 480 272
701 585 -356
808 720 -431
54 921 242
20 325 504
531 391 451
638 534 45
766 711 -148
536 384 -537
994 121 -87
745 716 950
2 679 98
284 615 45
31 280 -127
350 91 -700
147 397 542
942 837 -409
531 262 -635
672 688 -376
647 769 862
19 66 -704
537 304 458
753 126 881
999 460 257
662 389 -871
733 73 165
137 164 -333
643 106 -123
62 709 64
625 174 -431
578 759 80
963 571 -730
32 828 -778
454 334 -344
812 92 -551
627 762 -404
354 767 705
239 140 179
977 520 -443
3 867 -774
398 819 728
136 608 230
32 623 -454
120 882 -553
704 624 -491
274 943 -908
359 973 -864
416 528 -301
813 401 509
52 472 371
955 598 -327
633 55 736
900 683 980
630 294 -12
966 713 -953
945 95 -318
67 45 -875
535 946 987
30 406 -786
504 319 45
938 981 325
297 866 -545
849 27 848
327 525 -111
295 432 -33
86 932 422
549 244 -977
29 961 -787
430 570 484
123 998 71
759 976 84
522 42 -667
762 670 433
969 205 -732
911 550 -170
174 703 313
117 787 -134
221 422 938
136 705 863
954 928 -980
957 432 -114
241 471 192
605 261 -576
594 187 -554
17 122 -663
703 604 18
586 989 -357
26 887 -657
138 843 -178
847 371 192
979 530 -840
168 273 -608
201 40 -402
577 450 -466
791 136 -423
101 875 -225
845 496 -390
894 197 577
69 698 -784
473 825 47
653 152 429
593 434 -900
650 592 168
184 275 -902
962 25 -194
36 260 366
717 900 -711
347 421 -316
92 321 169
752 436 -191
924 510 636
632 296 934
100 247 821
955 615 809
663 87 -106
439 191 -420
482 131 329
668 388 174
666 751 -263
606 731 99
167 873 17
312 252 -162
487 326 798
93 681 -902
732 926 -826
921 969 -981
389 224 646
186 739 -740
405 17 946
296 929 358
883 997 -777
332 806 -65
792 470 -456
164 864 -802
326 659 588
118 256 37
497 571 890
348 63 672
596 354 -243
920 648 469
121 127 861
157 285 804
237 954 -635
198 797 -692
470 630 896
824 73 649
826 941 -967
447 701 942
458 18 930
633 698 5
469 353 -114
793 176 619
696 163 666
244 114 228
900 626 -869
868 357 120
339 782 -744
827 622 291
436 827 629
914 974 435
523 747 882
574 881 768
203 988 -95
952 254 -470
523 941 130
928 958 105
452 329 940
264 931 -895
322 207 82
731 556 839
984 441 78
202 446 -538
542 899 690
663 236 895
856 193 997
977 393 732
733 912 409
442 858 -916
121 608 -667
80 777 -648
611 960 320
654 673 -637
506 879 -716
655 454 563
442 522 709
756 914 -101
428 101 -404
390 804 340
549 371 211
636 853 -480
263 150 -655
387 770 -655
21 983 983
123 705 60
928 171 -358
120 655 -325
47 737 950
206 602 -279
433 869 -732
44 891 -293
425 911 146
260 93 -945
371 883 665
961 671 805
957 948 -60
301 568 381
790 21 120
388 267 -193
32 846 -531
404 761 495
449 107 645
760 341 -282
706 989 349
850 49 -364
508 126 841
246 592 -266
173 62 477
363 603 -831
542 205 460
869 273 -52
64 6 -448
870 743 927
600 895 -810
558 946 338
54 67 -51
377 518 517
747 851 -355
602 618 142
901 594 -992
187 761 -182
138 312 224
983 509 -465
341 874 662
189 544 -78
451 876 346
194 869 -163
555 83 -432
77 306 604
474 128 569
854 548 404
684 176 -825
454 345 -147
878 411 246
715 89 -779
622 251 -425
138 412 -941
183 711 439
694 807 81
472 477 959
298 568 545
625 203 376
821 925 539
23 872 893
954 92 715
150 893 -16
992 774 865
820 631 95
478 315 -745
912 874 327
555 609 -785
620 812 -260
118 927 88
635 13 -68
652 629 216
97 647 -806
777 309 -338
531 186 -308
744 853 -22
208 648 -639
898 921 294
112 869 54
558 928 -507
314 126 -699
365 813 -366
374 70 -252
684 929 -513
952 281 569
512 583 286
537 199 828
975 789 -336
469 840 -57
462 266 88
272 819 907
343 132 -499
417 341 37
57 189 -190
118 83 443
585 125 -613
649 89 -454
344 722 -785
228 103 -877
812 722 -182
906 296 631
785 907 830
5 959 -268
650 505 963
482 877 -55
385 679 -305
195 49 172
24 687 -120
650 177 947
853 623 -520
213 439 -214
12 327 -577
913 969 529
847 384 -453
965 820 793
929 682 -190
970 367 -32
513 969 272
977 355 -414
629 340 -530
115 501 -799
347 427 465
346 962 -494
405 472 942
174 658 325
80 851 399
687 234 -718
79 273 -980
838 342 -517
73 604 -424
149 119 541
874 99 -452
443 776 -644
661 611 698
87 513 -668
332 4 44
970 870 784
170 366 -976
879 258 373
716 111 899
131 252 883
553 927 734
223 43 -223
266 339 -867
38 141 -680
921 974 -284
726 178 -636
98 376 57
593 816 -794
202 495 -60
551 891 183
569 206 312
718 842 -279
585 19 -215
972 976 -423
196 905 -677
42 477 71
660 774 -498
164 125 835
616 809 -545
251 682 395
513 339 -338
977 597 -910
108 101 -401
709 43 423
674 887 486
540 282 136
191 346 126
216 459 -245
473 199 285
517 510 403
289 245 -680
74 803 -117
474 809 676
636 788 791
622 687 620
211 301 38
616 993 -41
510 594 -433
641 137 -656
597 876 -583
679 226 648
202 756 -411
857 825 698
794 151 922
212 800 715
268 239 -774
633 493 -498
907 183 777
579 498 -470
115 947 649
425 256 513
572 296 -839
215 67 -322
858 996 894
425 186 657
337 493 453
752 378 800
824 34 -372
695 243 502
127 235 -986
733 586 -109
820 766 -764
122 377 418
844 528 490
790 791 -586
609 667 664
549 101 472
695 312 -425
262 191 -285
214 85 -666
966 728 628
615 789 533
528 910 70
144 705 506
521 31 895
664 631 -431
659 948 -285
309 208 404
796 784 -971
467 773 502
594 602 225
434 589 -48
638 789 -738
911 261 -176
185 240 820
861 959 540
981 515 509
419 996 769
337 227 946
30 380 -660
64 182 720
842 791 845
902 596 -387
852 641 -351
511 204 -724
709 459 -775
935 431 -704
671 128 -128
310 359 -291
896 498 -634
887 335 753
888 775 -154
556 444 111
217 760 -156
815 231 -181
956 930 -911
978 542 84
657 46 -982
368 962 -482
966 864 -111
794 225 -693
80 851 -469
293 98 397
996 405 100
104 320 -879
935 338 971
579 913 -965
539 318 857
716 464 735
953 921 -297
147 779 409
929 717 468
529 450 391
200 661 43
268 835 -217
683 472 -471
745 976 628
576 991 -570
955 579 542
787 489 635
151 773 -138
379 578 848
2 718 543
916 350 379
208 465 239
285 261 772
587 357 -797
338 559 821
831 61 -523
870 763 513
352 52 -409
83 712 -851
820 986 -868
932 185 499
581 660 715
455 977 482
63 496 295
371 758 695
779 128 639
663 153 384
258 939 531
10 860 -268
223 181 849
641 719 -927
975 342 632
962 600 253
431 336 990
894 583 -539
731 890 -331
857 856 -245
59 406 300
381 5 805
682 809 -513
446 582 289
448 316 409
818 981 -288
136 832 543
613 897 736
679 315 826
891 889 -588
646 329 -67
37 74 -239
739 975 -853
444 15 -890
655 587 628
643 589 458
484 190 -665
493 157 -428
464 964 187
473 989 736
268 875 -308
831 899 -690
860 113 437
925 734 914
369 878 86
644 696 333
948 165 -897
131 888 -849
903 485 -835
506 146 -12
613 701 972
529 376 -185
213 166 -939
515 546 -470
31 59 326
2 855 373
571 574 -23
25 656 -335
278 412 315
415 122 -764
423 592 -372
438 621 -167
216 239 361
851 757 616
648 970 -923
621 26 949
528 491 255
652 970 -596
15 683 109
138 750 -665
657 183 219
885 787 -735
936 279 991
265 36 -545
442 417 -686
105 803 927
594 537 964
671 433 277
295 107 439
225 507 285
232 663 -959
717 631 912
585 808 243
507 790 -397
60 285 -329
558 186 -426
786 188 -107
420 272 -25
305 375 78
641 763 -340
951 241 559
530 429 -611
999 579 -475
8 941 -545
349 156 -203
36 403 -672
140 111 897
901 421 -168
565 597 938
746 260 -906
1 46 -583
143 802 71
585 149 -336
266 284 -552
903 156 -108
498 155 -114
377 813 -427
251 104 -473
211 299 327
93 655 677
529 724 -307
171 958 -830
208 769 645
338 442 389
301 35 -872
204 680 429
184 426 -660
34 245 6
677 276 -279
388 692 -492
628 863 33
207 463 234
165 533 -601
650 755 614
225 819 785
660 642 964
583 164 -436
506 277 -442
19 617 -196
456 344 -757
150 202 192
685 434 562
112 518 263
456 286 -688
171 996 -679
542 899 -65
77 581 325
261 413 7
229 823 137
125 347 -876
112 552 859
228 530 -934
968 717 348
283 849 635
43 210 -58
364 250 -400
520 145 -907
504 225 -144
542 227 -207
443 822 484
163 539 -915
624 403 -232
389 851 240
770 911 297
192 728 655
634 754 -757
711 673 188
609 171 307
983 418 -69
586 2 773
699 592 145
584 572 249
518 760 668
292 812 -897
251 82 179
970 688 574
730 410 544
647 371 -45
25 935 -111
68 661 391
778 242 588
697 507 500
894 386 459
700 883 -194
208 473 866
49 411 -524
920 157 495
938 169 492
405 91 -824
975 218 -792
435 697 -61
