20
300 600
72 232 362
81 197 328
94 98 505
89 159 941
8 189 713
70 259 506
116 267 132
185 216 922
161 269 677
160 250 385
250 271 811
58 111 55
186 199 34
90 171 231
169 264 62
10 208 278
61 170 704
213 284 143
32 284 83
129 218 508
22 102 477
2 266 839
28 280 896
138 245 830
34 110 337
133 141 214
140 184 503
12 231 345
105 285 222
79 98 940
103 129 965
212 243 943
153 244 747
2 286 927
151 160 554
49 203 417
105 251 809
167 221 945
233 279 699
241 249 846
18 37 623
56 151 88
278 286 370
10 201 133
174 179 415
48 56 530
68 274 490
81 122 171
21 33 244
30 189 69
3 140 420
216 236 913
180 219 914
9 215 286
260 267 227
78 212 46
8 108 401
17 128 217
23 229 270
33 211 895
137 250 951
219 224 268
86 237 857
130 198 684
82 134 160
78 268 143
72 131 181
3 126 485
105 273 475
73 77 808
95 179 100
39 248 512
127 220 951
78 256 663
69 79 963
10 285 248
153 207 571
61 188 165
172 287 199
85 194 796
155 232 866
8 123 467
236 245 727
17 31 549
149 290 580
87 265 840
30 226 251
242 287 674
14 268 203
264 278 610
40 156 765
72 137 899
102 125 549
172 193 386
54 99 397
42 273 188
46 284 823
128 271 356
96 253 95
229 295 540
247 272 829
49 111 137
65 154 399
100 255 888
46 160 785
66 199 265
4 137 763
225 243 267
123 290 693
112 286 48
73 137 817
198 200 521
101 174 501
226 262 893
87 159 149
144 155 562
147 177 774
47 253 60
57 299 753
253 257 613
12 228 565
51 267 565
12 216 79
50 212 116
58 110 648
33 70 675
64 205 306
90 283 349
23 125 36
196 214 737
93 126 170
82 142 568
186 234 631
134 219 959
210 257 863
90 221 154
29 126 742
229 278 613
109 159 957
3 181 576
112 174 605
3 207 862
183 199 360
105 184 882
11 153 539
255 287 32
121 209 575
26 141 123
92 135 669
124 213 871
247 297 788
188 267 324
42 95 157
147 248 533
140 284 123
104 254 297
42 300 482
119 203 743
20 240 624
158 300 430
28 47 141
91 138 57
46 100 700
51 230 594
47 136 401
55 77 461
216 268 949
64 149 182
142 161 144
44 226 983
142 160 540
20 152 532
171 177 983
104 227 918
182 261 481
208 265 245
4 293 671
80 93 905
142 287 140
47 118 92
10 225 317
86 264 848
208 216 143
98 107 278
129 215 61
102 133 726
199 238 648
191 280 811
25 225 792
105 161 229
227 284 632
109 256 629
152 226 997
256 269 563
80 128 57
31 193 315
61 118 214
99 201 740
59 158 204
105 292 545
195 275 975
15 254 348
126 151 890
240 255 166
17 93 476
25 62 579
134 277 981
23 193 900
198 202 805
2 43 580
48 67 142
108 137 459
20 250 830
112 161 293
20 66 197
32 240 125
134 295 553
111 198 40
35 115 941
45 52 636
60 195 897
155 276 454
95 240 634
102 242 31
31 233 493
128 248 347
11 27 796
22 241 101
68 282 59
289 292 650
85 283 656
168 169 902
6 179 886
76 160 65
76 272 522
72 89 581
60 258 416
76 154 943
77 136 38
128 214 416
21 30 223
184 260 286
290 294 675
99 220 157
141 295 502
130 195 203
44 253 253
139 254 151
33 235 580
136 176 150
250 258 991
77 234 903
96 114 995
173 224 12
17 134 918
217 284 789
70 105 125
5 68 459
25 161 750
17 211 581
263 285 705
123 158 502
71 227 52
243 287 31
171 277 141
97 203 345
17 279 316
184 287 805
68 198 841
167 187 174
86 114 11
94 297 163
186 197 576
234 252 710
19 20 534
61 270 666
95 286 884
112 281 607
194 267 666
8 285 558
98 136 416
1 85 57
151 263 478
40 113 849
158 245 846
14 153 373
38 215 80
160 293 43
170 264 917
38 268 154
32 102 866
108 194 191
54 163 89
41 204 461
36 195 572
159 270 576
54 184 532
85 249 959
10 187 681
17 245 670
157 194 67
264 279 291
37 200 413
232 233 133
77 153 200
45 272 896
108 210 363
50 106 27
116 298 818
101 146 371
46 172 93
102 146 25
67 298 322
1 146 225
94 247 319
18 202 668
44 212 537
112 130 71
58 113 359
233 255 768
31 136 274
96 240 130
4 181 419
91 134 375
40 152 328
134 212 823
104 184 681
24 234 992
85 252 619
194 201 896
26 185 570
30 99 703
62 247 972
5 131 255
19 173 696
47 201 535
17 142 69
89 300 246
195 202 836
72 133 415
119 216 769
61 76 770
163 238 756
37 97 225
94 296 242
91 178 624
57 211 312
256 258 949
73 210 509
111 289 530
144 230 107
144 161 691
97 207 972
34 150 404
80 286 45
146 280 230
166 298 70
11 55 778
107 156 386
91 183 707
30 165 774
133 148 452
28 255 897
6 7 256
116 161 502
30 214 610
157 278 395
19 85 612
194 250 633
18 101 653
17 89 699
190 223 161
106 221 419
203 248 273
69 90 653
270 297 977
89 100 737
88 124 938
47 246 218
75 94 284
108 274 565
61 208 936
12 296 103
26 266 772
52 257 653
76 240 420
88 171 970
20 77 183
31 35 810
76 288 245
42 82 247
77 292 389
19 254 204
1 130 845
50 59 90
194 196 355
7 162 132
25 205 782
43 91 674
10 287 471
70 123 336
89 227 498
20 251 871
243 261 116
178 285 805
135 282 874
86 134 663
8 279 113
57 72 524
169 214 148
51 66 243
77 113 386
11 39 750
233 294 252
100 282 530
168 283 63
137 163 133
198 268 427
40 52 591
260 284 876
38 193 786
186 245 235
210 277 197
127 280 952
117 290 390
94 254 418
24 213 138
45 141 732
10 44 577
63 172 967
58 122 916
171 226 814
50 268 238
194 255 677
33 153 151
94 221 885
58 263 478
150 151 775
36 188 240
18 49 99
156 203 455
76 183 823
56 260 483
143 224 326
97 278 19
9 232 446
63 189 983
56 212 41
68 272 87
116 284 439
25 141 385
7 209 499
109 211 827
21 111 157
93 251 654
158 186 250
152 154 75
166 239 700
172 219 362
18 214 556
206 207 997
90 93 737
274 286 261
89 170 634
16 51 249
51 67 489
26 177 392
190 239 578
181 224 427
195 258 897
143 241 62
131 141 351
117 166 516
250 252 434
199 243 273
145 147 381
32 173 14
167 241 174
186 206 6
167 194 790
131 273 244
156 171 823
8 277 763
121 177 444
65 241 629
53 73 35
178 179 954
31 237 322
243 271 469
27 141 968
113 255 248
83 241 296
36 45 745
173 178 324
61 89 828
199 298 916
31 294 336
12 57 645
50 110 641
199 229 501
23 29 56
112 146 540
214 259 245
27 155 735
102 159 341
161 262 110
115 178 633
33 159 573
171 192 656
141 284 136
66 255 548
130 288 780
131 146 681
244 253 640
176 278 144
276 290 882
134 235 688
34 159 351
118 215 425
59 64 792
31 100 692
13 52 794
165 246 895
93 188 351
245 273 142
1 267 738
3 133 490
33 138 118
65 236 543
155 225 932
16 298 542
2 204 803
25 64 181
18 192 286
79 279 751
13 249 395
5 219 948
39 265 655
176 261 482
5 57 135
66 216 164
2 224 464
172 298 915
83 121 644
36 224 987
28 41 261
206 281 749
116 261 630
155 187 69
177 239 685
63 235 981
34 163 21
47 138 336
113 253 270
25 26 953
81 225 984
227 257 263
14 37 639
25 214 247
11 47 657
78 213 177
202 289 43
200 279 600
146 149 62
190 296 605
202 285 859
154 172 210
182 273 272
25 172 401
243 257 677
92 166 540
151 231 780
124 278 263
11 290 671
184 248 299
175 198 957
79 110 123
189 287 410
46 190 583
116 289 678
41 63 481
55 212 882
139 265 448
167 255 372
254 270 995
1 46 633
27 235 19
182 204 689
107 214 293
84 138 352
137 211 398
276 292 121
61 115 57
118 198 140
22 56 996
154 186 47
210 295 567
193 208 666
80 174 667
5 229 248
167 181 385
86 115 907
10 159 786
77 118 433
4 269 851
8 282 901
60 116 982
175 270 63
21 291 971
255 270 665
116 156 586
20 30 220
103 285 794
73 172 155
116 117 241
74 215 43
114 231 404
68 166 480
87 94 819
111 165 512
194 296 190
57 94 310
115 177 801
230 239 637
68 157 342
12 148 334
4 67 989
80 156 296
106 278 371
33 132 832
152 247 800
205 250 135
172 199 15
6 9 938
35 114 56
222 238 240
102 131 130
211 224 699
81 248 791
82 143 233
201 288 766
3 237 426
78 199 827
124 291 565
110 207 881
57 124 289
14 295 165
113 264 636
131 161 229
213 300 268
96 229 610
141 260 313
56 203 193
94 244 741
230 267 468
18 151 277
2 238 366
174 292 147
12 190 134
169 237 454
156 168 704
29 249 279
131 201 405
124 290 233
43 89 5
23 104 31
112 262 779
80 99 236
189 203 308
58 127 139
6 272 668
246 270 119
204 244 21
89 257 776
18 145 244
112 165 676
4 236 461
171 260 557
205 216 604
64 166 613
128 278 723
129 171 181
142 219 577
2 4 19
99 281 136
4 267 824
176 282 405
99 124 84
47 80 746
50 156 41
4 278 446
87 149 993
135 164 828
70 252 504
11 270 929
72 238 603
36 49 796
159 192 826
146 184 177
12 125 10
133 250 28
182 223 124
164 219 188
36 212 168
79 192 360
90 169 50
147 299 636
212 218 292
206 239 980
224 275 848
8 212 567
109 189 258
52 169 829
39 102 642
21 213 366
185 281 57
208 267 445
93 256 587
240 252 208
81 98 923
174 249 269
122 146 657
154 298 85
19 189 688
261 279 277
38 62 147
207 209 399
69 71 446
14 59 86
146 270 111
17 28 227
86 258 883
120 268 214
27 300 127
188 210 700
13 209 452
66 206 364
170 293 901
192 227 397
178 238 653
90 239 547
217 249 300
97 104 896
145 196 642
86 155 681
82 97 756
75 187 568
204 208 80
48 199 977
12 222 428
107 146 564
117 215 911
112 254 5
94 114 498
131 246 972
240 272 715
73 212 510
5 206 52
19 297 941
11 16 989
30 80 391
164 203 314
30 218 123
96 223 52
139 161 360
68 129 957
199 210 444
99 263 89
36 203 373
9 221 423
221 242 675
86 240 869
70 156 430
50 276 446
26 277 264
60 171 556
114 270 62
147 198 905
31 248 314
236 253 473
35 124 370
236 258 188
42 131 382
205 211 27
63 273 585
73 163 436
46 216 31
151 261 543
90 179 809
106 266 829
5 228 944
35 50 920
80 157 785
27 266 685
136 192 11
119 242 693
29 65 579
158 237 178
47 126 383
122 256 266
101 187 609
185 242 276
174 224 137
24 108 855
211 256 772
158 290 616
168 298 981
161 281 768
47 85 181
202 218 328
56 287 390
35 52 396
66 249 103
135 284 699
57 150 314
79 263 257
170 291 273
209 269 453
97 279 284
13 17 50
100 225 200
20 238 481
176 259 656
9 94 72
19 148 250
162 190 204
227 266 647
122 186 452
122 140 642
2 104 608
158 216 525
86 277 567
102 240 88
58 279 732
53 61 826
157 251 182
29 289 991
66 68 265
205 267 508
201 257 860
81 256 819
49 168 889
191 249 81
45 140 197
141 265 497
30 72 761
36 248 346
38 178 91
148 191 403
53 175 281
243 266 503
33 163 980
149 154 405
40 184 360
204 258 858
144 157 761
58 188 471
15 98 112
64 154 947
147 279 957
165 283 330
51 109 874
114 181 344
90 125 636
203 208 481
20 148 63
45 213 288
119 144 4
35 44 898
214 234 709
16 119 666
174 190 755
201 278 291
160 254 758
122 252 281
63 214 928
74 195 633
159 278 900
52 194 97
105 110 689
141 202 619
92 209 183
51 221 391
98 269 874
269 287 7
110 297 478
32 152 103
13 86 768
174 247 258
234 244 463
100 156 604
218 266 490
145 229 632
40 50 173
66 192 329
5 79 414
114 217 374
14 269 640
222 266 184
192 253 776
89 249 446
9 109 156
48 52 256
35 146 810
105 164 288
234 259 59
192 220 615
48 122 52
201 247 529
46 283 7
123 186 922
20 132 235
51 97 883
172 200 263
134 138 528
157 255 23
103 199 901
64 274 934
98 202 54
60 93 682
156 266 288
72 288 921
45 241 344
91 121 362
37 87 103
237 295 887
116 268 706
104 111 84
214 217 603
29 114 394
249 274 497
235 254 6
71 221 718
244 269 794
214 248 905
52 58 340
34 135 456
176 245 468
71 278 765
87 267 932
109 187 959
39 118 123
89 223 910
54 284 259
25 294 725
106 270 85
31 171 653
108 277 247
21 261 825
110 193 619
207 227 245
66 191 81
145 202 226
42 264 378
46 162 702
73 119 305
99 237 544
37 131 692
12 255 567
59 212 701
14 113 640
94 218 414
49 251 508
189 300 668
35 46 283
16 222 7
67 87 524
101 219 940
21 161 621
17 251 939
82 229 685
45 254 116
42 232 127
66 149 767
236 262 917
243 275 68
35 123 99
92 262 800
5 125 760
216 233 816
19 96 340
17 94 739
4 221 867
13 243 100
215 266 943
138 140 487
37 102 139
49 246 680
219 265 345
75 171 900
83 231 343
66 264 124
74 210 704
36 290 513
97 130 930
184 199 6
144 210 797
3 227 227
84 214 531
8 116 638
37 177 924
39 46 978
119 163 371
36 133 547
65 229 676
177 276 243
46 163 307
219 258 131
47 229 80
56 97 787
131 187 510
4 128 205
4 290 771
119 278 1000
161 253 653
156 247 719
180 244 477
54 221 10
33 107 57
117 211 689
90 133 817
193 237 805
152 272 299
2 212 930
148 296 900
3 275 912
140 275 324
5 121 731
217 258 487
27 232 316
84 111 848
40 214 384
13 112 675
69 133 439
45 179 804
93 173 129
114 172 149
217 224 992
63 296 648
10 63 631
156 238 919
177 218 546
165 257 779
238 256 530
43 283 780
122 241 429
111 257 155
130 184 779
30 34 631
13 280 981
47 270 824
80 113 347
28 218 11
164 268 637
183 272 668
8 281 603
52 249 634
98 201 29
9 239 647
205 240 914
158 219 4
75 192 427
177 259 520
169 223 223
185 255 26
149 275 198
54 108 960
177 277 161
40 190 190
114 115 930
170 212 930
93 273 700
22 228 844
60 216 123
56 228 23
232 244 519
13 148 393
50 210 364
37 144 231
46 289 641
93 300 215
213 220 656
12 202 116
144 266 843
24 26 277
190 255 448
17 106 240
82 157 268
11 146 183
179 274 68
117 243 599
194 283 952
72 183 248
87 232 394
133 137 107
19 224 636
177 194 686
112 126 894
33 56 766
58 145 568
215 288 694
145 245 932
259 278 114
160 231 190
18 105 972
15 265 977
22 24 437
35 81 676
92 150 80
21 252 52
190 237 772
44 65 89
125 283 76
121 193 376
47 274 689
260 293 958
22 92 2
116 250 898
62 268 579
184 276 372
144 188 41
285 287 528
19 129 102
148 180 974
185 288 963
43 86 618
83 224 253
28 247 693
157 241 225
36 235 5
89 247 395
154 166 665
68 172 601
38 177 457
19 231 452
17 215 145
22 37 775
55 90 847
6 65 279
15 29 880
19 212 174
214 219 236
126 217 260
46 298 382
27 211 690
21 236 268
11 94 680
140 242 633
4 177 590
44 157 563
68 283 371
109 155 644
81 216 325
48 101 799
58 270 990
9 238 449
225 282 196
208 275 650
8 104 205
101 169 570
14 68 183
41 251 593
32 171 237
236 242 209
11 271 547
4 174 50
62 182 765
161 226 459
85 110 7
157 263 598
226 257 588
177 293 678
273 287 614
173 272 683
37 280 609
88 194 428
121 219 433
76 202 914
51 150 391
20 31 223
204 247 324
69 280 974
209 244 700
181 280 65
112 179 678
24 123 459
11 186 179
236 292 309
18 160 959
140 240 147
56 280 698
198 276 422
242 288 410
87 97 947
224 227 929
7 95 449
24 174 327
159 233 634
232 238 626
11 52 46
1 113 215
205 233 267
16 109 869
42 164 36
171 188 120
11 29 401
75 83 681
140 189 148
196 226 298
66 140 477
84 254 191
277 289 252
79 270 815
245 248 255
31 229 738
40 218 397
7 212 473
28 175 887
87 100 25
132 137 474
28 166 296
121 281 225
132 192 375
94 245 405
90 189 275
37 213 368
9 14 302
106 219 473
17 35 839
47 152 682
293 295 562
190 256 233
21 238 859
163 215 51
179 290 685
123 129 30
137 249 938
159 227 382
11 222 814
90 201 668
205 264 783
2 237 966
114 248 309
96 241 754
92 194 572
23 45 634
96 100 355
102 279 93
132 182 612
174 197 753
101 206 212
4 9 721
79 153 503
64 254 711
71 291 81
94 238 685
155 233 644
67 251 324
84 167 37
84 276 561
81 291 351
17 78 622
174 259 849
34 195 957
272 279 632
57 127 3
98 234 222
59 67 517
23 267 25
126 133 935
89 197 783
142 168 396
292 296 584
45 262 658
36 112 765
191 238 118
4 217 784
2 217 881
49 87 630
97 282 769
55 113 111
11 263 494
3 272 443
177 268 226
8 67 461
67 190 34
58 187 468
12 184 998
60 160 234
34 106 924
242 259 19
57 64 820
196 271 148
186 299 198
47 213 415
91 249 397
225 242 509
175 299 707
220 236 661
95 177 627
6 11 803
65 261 350
119 271 207
222 249 55
72 271 789
78 153 469
126 236 956
166 279 741
11 92 965
46 54 541
56 121 511
156 281 989
49 213 705
65 90 315
62 131 78
15 73 805
152 164 221
155 245 291
48 85 643
114 130 30
40 271 933
81 83 435
66 256 230
195 203 944
77 257 22
115 143 135
174 189 517
174 265 264
43 145 683
10 130 928
141 298 645
87 282 839
7 133 843
266 285 1000
117 214 882
100 249 316
163 227 847
23 112 119
163 229 657
221 234 164
67 92 230
51 216 694
162 216 278
13 186 8
116 235 627
102 253 682
183 242 15
208 254 50
234 246 964
77 84 837
230 284 333
137 217 344
44 217 339
68 71 756
56 103 75
70 117 924
25 69 114
18 89 689
257 269 874
44 70 850
108 114 655
183 185 744
72 273 738
287 300 828
79 225 433
7 217 375
49 163 798
174 282 391
1 76 243
6 185 760
78 144 250
162 253 94
243 285 664
11 168 879
160 195 585
109 157 274
177 233 616
15 184 60
11 129 478
59 176 719
4 93 726
68 246 201
5 107 868
118 260 472
104 272 130
17 46 683
59 121 729
16 202 560
185 186 856
72 180 47
104 130 437
60 150 716
71 154 83
106 195 688
220 293 762
161 285 800
170 189 914
41 81 165
23 259 121
140 224 535
37 134 277
36 227 348
81 219 104
89 202 595
58 231 55
117 260 558
34 278 867
107 133 474
66 143 45
156 287 205
215 282 467
214 266 157
29 290 210
70 256 763
64 99 874
136 252 516
201 214 978
100 270 281
2 163 292
180 291 360
129 294 507
131 285 670
93 166 730
42 226 472
6 92 572
159 226 640
196 260 154
162 298 604
73 286 757
196 200 265
2 66 668
218 238 879
220 244 935
223 224 285
106 294 548
13 20 609
50 261 342
238 240 579
32 248 418
126 258 65
215 271 192
56 86 404
12 112 664
39 84 101
119 218 765
63 286 234
52 229 586
124 204 507
55 102 608
209 290 910
220 254 596
95 113 911
31 239 671
136 180 194
13 115 429
69 197 574
54 83 376
139 188 182
73 145 165
219 242 915
70 273 467
73 132 123
153 169 754
23 297 934
160 223 929
266 270 974
53 206 842
81 264 922
114 224 531
146 261 140
54 278 662
15 293 142
3 37 683
54 256 630
11 163 904
196 220 277
26 171 717
99 280 763
143 227 388
21 183 872
51 294 948
55 300 628
4 92 240
116 206 222
83 100 100
145 173 674
10 173 227
13 173 433
22 245 954
76 205 82
96 249 238
234 239 262
188 201 801
2 80 965
24 214 78
161 167 866
118 154 809
127 268 402
19 221 148
79 251 874
117 182 819
209 285 976
7 179 314
267 295 819
39 52 224
116 142 106
61 155 870
213 258 791
1 64 316
10 114 999
175 211 355
82 90 213
132 165 654
93 133 923
39 117 299
138 274 438
187 260 718
57 167 346
115 247 560
119 244 370
174 276 34
111 281 364
102 177 225
119 155 583
250 298 579
80 133 192
206 251 744
174 237 631
85 163 901
14 82 732
40 79 748
256 259 569
39 45 728
3 296 537
121 211 582
23 120 916
19 74 852
163 181 783
54 57 779
120 197 450
25 231 732
191 195 516
223 247 735
55 135 101
112 163 128
179 260 170
70 200 273
108 248 560
83 263 406
203 223 85
171 273 482
102 290 659
205 270 689
68 148 203
49 238 128
83 110 666
168 241 175
39 103 804
84 240 547
61 92 357
40 234 273
101 230 249
73 262 249
142 240 664
131 286 165
66 258 43
150 298 894
31 221 424
80 231 866
61 65 774
211 266 785
205 213 607
228 270 736
84 283 771
87 153 819
111 234 941
59 287 533
224 260 725
8 90 116
140 203 400
183 289 652
78 293 128
77 95 305
10 223 699
188 202 979
68 177 106
210 270 427
166 292 141
44 152 746
249 288 56
138 237 484
68 165 756
245 282 722
89 273 598
53 164 173
164 244 204
141 204 288
157 250 232
200 201 111
86 212 168
159 222 477
48 228 327
66 270 938
70 219 296
154 289 393
222 233 362
47 130 827
27 212 111
44 131 792
110 254 496
22 80 785
2 24 833
233 300 842
24 32 84
77 129 538
145 263 913
50 294 745
83 294 359
11 102 669
63 228 427
111 201 639
105 198 682
51 262 659
3 56 932
122 202 95
154 264 102
101 138 522
148 210 75
69 282 569
131 190 991
27 196 430
48 151 701
145 209 455
93 147 926
265 269 629
173 222 782
19 53 992
244 284 649
77 240 886
192 219 904
130 176 373
45 222 157
42 289 940
90 216 420
25 41 577
24 167 246
14 251 224
12 155 561
5 238 96
12 189 373
64 136 519
57 151 761
14 171 674
165 229 404
203 297 644
14 208 376
70 73 338
3 158 684
187 277 699
20 62 289
199 275 223
278 283 33
176 196 32
6 259 49
13 204 153
99 176 292
7 113 172
32 154 51
106 232 724
105 140 673
165 203 49
17 248 332
145 146 371
50 153 508
263 286 454
252 253 64
9 187 312
94 167 789
96 165 910
3 233 42
12 28 713
23 287 324
39 96 877
61 220 316
124 156 210
143 188 961
42 291 221
55 116 138
171 290 731
58 291 512
54 158 27
80 265 458
103 205 276
5 165 260
16 135 983
108 115 466
98 106 385
199 228 640
34 286 51
271 279 527
12 250 20
171 236 496
112 215 180
106 197 327
191 265 285
231 252 147
108 130 91
128 200 23
161 183 925
56 110 626
75 277 394
50 53 749
4 123 138
54 181 519
59 125 605
40 87 156
154 290 658
51 271 615
137 178 389
49 248 882
258 281 275
126 294 747
216 230 233
67 284 459
12 34 91
144 282 281
139 221 952
46 248 711
181 271 879
121 151 282
82 287 144
204 277 969
97 249 648
231 270 871
91 175 446
38 53 622
110 182 747
107 134 182
83 292 344
105 122 882
101 289 43
151 198 563
200 292 840
70 144 59
130 219 222
172 274 326
54 164 837
229 273 266
20 294 745
162 203 412
265 295 970
109 170 922
62 192 169
78 252 694
267 278 253
143 269 179
94 268 886
176 255 130
105 298 131
17 256 274
4 36 33
56 232 708
197 249 653
57 110 666
92 241 707
6 212 485
19 220 850
106 134 991
196 252 86
133 281 788
78 178 683
228 259 874
70 293 859
86 292 57
133 215 246
113 197 544
50 161 242
65 268 139
268 281 637
160 200 193
95 165 221
87 92 647
11 289 266
20 111 172
268 289 844
243 255 35
19 243 224
169 191 767
54 207 400
240 279 678
53 192 7
67 93 730
119 167 627
5 20 758
54 136 696
2 270 636
238 296 255
94 197 105
121 252 833
51 98 750
61 87 236
67 138 991
17 265 266
255 300 238
68 163 936
2 169 434
105 267 711
6 256 51
8 200 159
113 244 277
42 180 193
71 176 474
22 135 174
70 231 431
87 91 374
76 290 770
120 258 68
136 259 178
25 271 815
197 295 762
106 137 490
161 182 597
250 260 291
21 162 609
13 34 634
141 146 107
47 63 656
56 202 648
109 235 526
70 90 184
195 299 42
130 240 885
114 170 992
124 231 228
87 218 770
114 298 678
258 276 159
49 67 502
126 176 907
8 133 636
63 250 916
151 154 689
57 183 187
37 290 803
197 253 575
187 258 327
5 12 223
51 113 401
216 223 794
19 135 129
122 134 565
61 260 403
116 183 845
45 266 92
189 220 126
18 300 638
95 192 670
69 242 154
125 250 73
210 269 199
206 276 480
84 200 325
12 131 220
85 193 81
77 100 256
59 204 434
198 260 432
46 259 280
142 292 425
8 147 8
55 253 434
197 270 883
62 196 302
182 201 261
82 162 271
136 235 891
163 278 300
154 170 277
95 277 505
83 220 797
118 205 7
87 272 963
162 230 790
37 231 98
60 70 401
68 266 589
89 91 378
111 225 687
139 224 326
84 285 824
59 144 62
176 272 549
180 247 683
37 171 742
54 287 691
63 153 92
102 158 987
7 232 222
194 248 666
64 137 591
163 179 833
156 243 933
197 207 65
192 299 500
69 78 23
28 131 530
17 162 542
12 83 507
81 87 104
33 210 375
57 292 712
54 193 692
23 26 252
80 206 313
61 164 690
199 203 323
115 194 565
20 92 776
231 251 266
152 255 582
14 287 578
223 240 456
67 197 804
94 243 448
141 222 81
187 196 439
210 246 290
168 286 530
48 190 127
23 91 573
137 151 275
25 222 852
62 271 893
21 248 206
211 293 446
76 182 898
41 196 788
126 234 857
128 140 950
122 281 374
7 71 908
131 206 952
2 290 653
134 267 843
84 269 576
12 71 76
45 104 734
225 259 541
91 195 561
228 267 474
250 292 518
62 263 166
76 170 297
114 132 206
233 297 265
98 137 147
14 226 859
57 251 904
23 201 17
169 233 445
128 266 17
59 258 223
117 257 376
123 231 351
92 179 82
160 279 615
176 285 703
160 181 57
77 217 82
8 9 546
250 265 294
54 175 442
71 121 342
4 69 108
151 291 705
251 280 622
131 163 634
16 220 334
97 105 290
41 298 500
70 264 834
10 127 216
35 107 828
2 176 920
192 202 124
198 233 490
51 227 586
46 229 227
124 277 218
59 218 814
38 214 303
62 80 624
25 269 930
97 245 559
170 182 677
45 114 300
211 285 911
16 148 870
157 167 768
86 175 381
172 180 674
113 279 905
33 279 697
257 261 933
188 268 678
41 223 182
50 198 140
254 297 912
11 61 608
2 152 843
154 224 609
109 202 607
239 240 718
38 64 664
34 276 709
76 77 760
67 216 917
97 113 191
200 207 287
2 130 104
88 141 926
185 254 128
35 118 375
187 223 85
2 267 178
141 170 698
96 211 586
49 259 181
162 209 185
238 292 246
178 272 64
128 281 604
258 300 493
256 288 654
225 250 200
254 300 651
52 135 439
38 65 286
216 250 610
247 271 30
158 227 969
34 60 25
15 117 274
289 291 442
129 195 950
4 182 684
42 299 319
3 240 892
182 263 280
39 83 613
96 172 470
54 131 725
67 69 715
85 179 574
13 201 26
140 201 488
55 217 555
164 281 911
228 252 983
69 167 583
171 274 58
58 168 403
76 120 88
14 123 742
9 262 271
172 262 126
159 263 976
17 69 82
89 233 287
187 206 2
89 138 48
131 272 963
115 284 69
264 266 958
10 30 218
51 55 466
51 147 702
86 255 984
229 289 845
121 256 765
15 186 202
244 247 451
108 182 955
160 189 227
146 250 89
44 215 194
184 269 701
50 230 488
78 201 129
39 280 772
167 273 320
155 210 495
98 173 982
68 95 896
245 271 222
133 231 890
75 274 474
203 288 959
54 212 824
84 272 503
105 219 874
87 222 394
70 218 602
245 294 851
66 84 805
142 191 647
68 160 725
7 116 458
148 157 867
142 209 811
28 160 160
137 295 633
35 159 134
179 202 133
21 32 542
33 139 756
104 234 587
187 249 222
204 227 127
72 298 864
126 166 344
237 258 313
8 153 651
23 200 12
59 236 767
136 213 342
144 244 915
167 188 557
113 193 702
48 55 943
64 267 308
94 240 779
230 270 702
64 256 294
206 275 396
49 256 402
4 63 35
26 272 533
208 279 236
83 128 680
150 274 426
155 203 218
52 186 848
127 227 69
82 164 335
216 290 126
37 128 829
73 127 941
123 294 565
153 181 275
108 195 781
33 41 56
59 140 597
172 191 916
75 233 342
89 284 761
41 148 787
27 83 488
89 132 427
35 165 626
156 195 371
5 199 403
224 272 181
53 202 173
43 210 746
170 200 754
13 122 70
244 267 624
108 214 508
68 251 905
29 108 818
53 66 153
130 172 211
5 150 597
20 93 39
1 161 20
271 282 120
86 112 92
83 248 176
153 269 602
129 236 49
60 225 691
42 129 608
281 283 124
195 253 601
140 142 348
21 44 269
110 266 101
236 289 721
121 249 447
74 170 390
127 264 57
114 212 481
113 280 877
114 195 977
15 219 114
137 176 360
75 191 154
153 210 614
217 273 952
146 241 651
220 276 593
23 254 191
106 297 956
189 277 69
122 267 94
78 253 717
17 155 564
24 272 753
18 250 984
72 163 756
26 222 191
28 216 198
40 90 86
166 265 309
78 156 716
79 94 884
83 270 886
198 230 828
101 212 625
166 233 383
27 258 304
292 294 566
123 159 441
20 75 334
72 244 924
78 206 802
170 278 384
79 200 293
133 185 582
20 232 196
27 154 207
34 149 219
221 222 746
15 143 294
1 59 76
261 267 493
127 222 181
118 263 869
142 177 551
80 146 612
152 217 190
138 186 106
54 95 878
153 239 88
68 179 1
13 238 682
89 210 695
213 276 801
126 193 620
221 267 45
57 117 455
13 116 3
99 166 482
30 298 902
132 234 162
159 165 741
91 119 249
48 273 226
62 100 130
7 283 979
103 164 638
25 274 603
223 253 96
72 154 261
111 276 191
251 278 190
115 291 900
23 169 67
17 237 462
132 279 475
178 232 166
210 224 909
65 226 65
257 297 42
205 278 422
201 276 556
1 150 814
49 216 449
50 229 933
10 16 91
25 288 799
228 295 221
249 265 882
52 299 385
110 249 474
140 282 697
250 290 255
20 222 848
85 233 286
14 138 894
88 289 165
225 298 977
105 250 198
54 66 767
66 221 289
168 257 227
60 211 71
111 199 440
29 133 249
94 123 253
16 48 884
224 258 672
51 157 264
286 300 126
237 281 535
131 235 295
38 234 387
18 28 490
133 190 721
75 155 357
184 289 973
189 231 130
176 216 794
41 116 268
122 143 41
147 297 732
39 116 233
43 74 138
219 261 350
149 205 986
10 246 114
282 285 494
152 222 124
63 148 120
146 238 478
165 232 496
207 212 240
197 258 758
47 203 378
47 198 720
138 248 641
